dteday,season_hour,yr_hour,mnth_hour,hr,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,season_day,yr_day,mnth_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day,weather_label
2012-12-05,4,1,12,4,0,3,1,1,0.4897959183673469,0.63,0.5263900317385682,1,9,10,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,5,0,3,1,1,0.4897959183673469,0.59,0.33337251675091106,1,48,49,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,6,0,3,1,3,0.4693877551020408,0.55,0.45621253085694136,5,119,124,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,7,0,3,1,3,0.4489795918367347,0.59,0.3508875044081345,9,389,398,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,8,0,3,1,2,0.42857142857142855,0.58,0.33337251675091106,22,737,759,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,9,0,3,1,2,0.42857142857142855,0.51,0.2631950158692841,26,362,388,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,10,0,3,1,2,0.42857142857142855,0.47,0.42106500528976143,14,127,141,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,11,0,3,1,1,0.42857142857142855,0.44,0.33337251675091106,11,161,172,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,12,0,3,1,1,0.42857142857142855,0.41,0.33337251675091106,24,208,232,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,13,0,3,1,1,0.4489795918367347,0.41,0.33337251675091106,14,200,214,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,14,0,3,1,1,0.4693877551020408,0.33,0.5789349947102387,39,179,218,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,15,0,3,1,1,0.4693877551020408,0.33,0.33337251675091106,20,265,285,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,16,0,3,1,1,0.4489795918367347,0.33,0.33337251675091106,23,354,377,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,17,0,3,1,1,0.42857142857142855,0.35,0.33337251675091106,29,576,605,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,18,0,3,1,1,0.4081632653061224,0.35,0.5263900317385682,29,580,609,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,19,0,3,1,1,0.36734693877551017,0.43,0.42106500528976143,14,400,414,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,20,0,3,1,1,0.326530612244898,0.46,0.45621253085694136,19,274,293,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,21,0,3,1,1,0.326530612244898,0.46,0.49124250617138826,14,184,198,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,22,0,3,1,1,0.30612244897959184,0.45,0.45621253085694136,4,101,105,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-05,4,1,12,23,0,3,1,1,0.2857142857142857,0.49,0.45621253085694136,5,69,74,4,1,12,0,3,1,1,0.438333,0.485,0.324021,331,5398,5729,Cerah
2012-12-06,4,1,12,0,0,4,1,1,0.2448979591836735,0.48,0.33337251675091106,1,43,44,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,1,0,4,1,1,0.2448979591836735,0.48,0.33337251675091106,0,16,16,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,2,0,4,1,1,0.22448979591836735,0.52,0.33337251675091106,0,9,9,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,3,0,4,1,1,0.20408163265306123,0.55,0.22804749030210417,0,2,2,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,4,0,4,1,1,0.20408163265306123,0.55,0.3508875044081345,1,8,9,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,5,0,4,1,1,0.20408163265306123,0.55,0.33337251675091106,0,32,32,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,6,0,4,1,1,0.20408163265306123,0.55,0.3508875044081345,2,122,124,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,7,0,4,1,1,0.20408163265306123,0.51,0.3508875044081345,8,381,389,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,8,0,4,1,1,0.20408163265306123,0.51,0.3508875044081345,13,646,659,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,9,0,4,1,1,0.22448979591836735,0.48,0.22804749030210417,19,257,276,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,10,0,4,1,1,0.22448979591836735,0.52,0.22804749030210417,23,122,145,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,11,0,4,1,1,0.2448979591836735,0.48,0.19301751498765723,16,162,178,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,12,0,4,1,1,0.2653061224489796,0.41,0.0,29,206,235,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,13,0,4,1,1,0.2857142857142857,0.39,0.0,33,212,245,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,14,0,4,1,1,0.2857142857142857,0.42,0.10532502644880687,37,175,212,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,15,0,4,1,1,0.30612244897959184,0.39,0.0,38,232,270,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,16,0,4,1,1,0.30612244897959184,0.42,0.0,39,292,331,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,17,0,4,1,1,0.2857142857142857,0.45,0.12284001410603033,31,586,617,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,18,0,4,1,1,0.2653061224489796,0.45,0.19301751498765723,23,542,565,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,19,0,4,1,1,0.2448979591836735,0.6,0.22804749030210417,13,360,373,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,20,0,4,1,2,0.22448979591836735,0.6,0.12284001410603033,5,222,227,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,21,0,4,1,2,0.22448979591836735,0.6,0.15786998942047725,7,184,191,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,22,0,4,1,1,0.22448979591836735,0.65,0.19301751498765723,2,131,133,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-06,4,1,12,23,0,4,1,1,0.22448979591836735,0.65,0.19301751498765723,0,93,93,4,1,12,0,4,1,1,0.255833,0.50875,0.174754,340,5035,5375,Cerah
2012-12-07,4,1,12,0,0,5,1,1,0.22448979591836735,0.7,0.12284001410603033,3,45,48,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,1,0,5,1,2,0.22448979591836735,0.7,0.22804749030210417,2,26,28,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,2,0,5,1,2,0.2448979591836735,0.7,0.15786998942047725,0,11,11,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,3,0,5,1,2,0.2448979591836735,0.81,0.22804749030210417,0,5,5,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,4,0,5,1,1,0.2448979591836735,0.75,0.12284001410603033,0,10,10,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,5,0,5,1,2,0.2448979591836735,0.81,0.12284001410603033,1,25,26,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,6,0,5,1,2,0.2653061224489796,0.75,0.19301751498765723,0,84,84,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,7,0,5,1,3,0.2653061224489796,0.81,0.19301751498765723,3,212,215,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,8,0,5,1,2,0.2857142857142857,0.75,0.22804749030210417,11,430,441,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,9,0,5,1,2,0.2857142857142857,0.81,0.15786998942047725,10,291,301,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,10,0,5,1,2,0.30612244897959184,0.76,0.19301751498765723,16,150,166,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,11,0,5,1,2,0.30612244897959184,0.76,0.22804749030210417,20,183,203,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,12,0,5,1,2,0.326530612244898,0.71,0.22804749030210417,36,204,240,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,13,0,5,1,2,0.3469387755102041,0.66,0.15786998942047725,23,197,220,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,14,0,5,1,2,0.3469387755102041,0.71,0.19301751498765723,40,175,215,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,15,0,5,1,2,0.3469387755102041,0.71,0.19301751498765723,34,269,303,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,16,0,5,1,1,0.3469387755102041,0.76,0.15786998942047725,39,336,375,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,17,0,5,1,2,0.36734693877551017,0.66,0.0,29,539,568,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,18,0,5,1,2,0.36734693877551017,0.71,0.12284001410603033,25,473,498,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,19,0,5,1,2,0.36734693877551017,0.76,0.0,15,337,352,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,20,0,5,1,3,0.36734693877551017,0.76,0.12284001410603033,12,229,241,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,21,0,5,1,2,0.3469387755102041,0.93,0.12284001410603033,9,162,171,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,22,0,5,1,2,0.3469387755102041,0.93,0.10532502644880687,15,150,165,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-07,4,1,12,23,0,5,1,2,0.3469387755102041,0.93,0.10532502644880687,6,116,122,4,1,12,0,5,1,2,0.320833,0.764167,0.1306,349,4659,5008,Berawan
2012-12-08,4,1,12,0,0,6,0,2,0.3469387755102041,0.93,0.10532502644880687,5,98,103,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,1,0,6,0,2,0.3469387755102041,0.93,0.15786998942047725,16,84,100,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,2,0,6,0,2,0.3469387755102041,0.93,0.15786998942047725,3,67,70,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,3,0,6,0,2,0.3469387755102041,0.93,0.12284001410603033,6,23,29,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,4,0,6,0,2,0.3469387755102041,0.93,0.0,3,9,12,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,5,0,6,0,2,0.3469387755102041,0.93,0.12284001410603033,2,4,6,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,6,0,6,0,2,0.3469387755102041,0.93,0.12284001410603033,1,19,20,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,7,0,6,0,2,0.3469387755102041,1.0,0.10532502644880687,3,36,39,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,8,0,6,0,2,0.36734693877551017,0.94,0.10532502644880687,5,106,111,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,9,0,6,0,2,0.36734693877551017,0.94,0.0,17,153,170,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,10,0,6,0,2,0.3877551020408163,0.87,0.15786998942047725,43,244,287,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,11,0,6,0,2,0.3877551020408163,0.87,0.12284001410603033,63,341,404,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,12,0,6,0,2,0.3877551020408163,0.87,0.2631950158692841,122,364,486,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,13,0,6,0,2,0.3877551020408163,0.87,0.19301751498765723,148,399,547,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,14,0,6,0,2,0.3877551020408163,0.87,0.33337251675091106,164,378,542,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,15,0,6,0,1,0.4081632653061224,0.82,0.19301751498765723,167,374,541,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,16,0,6,0,1,0.4081632653061224,0.82,0.19301751498765723,139,368,507,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,17,0,6,0,1,0.36734693877551017,0.87,0.15786998942047725,77,268,345,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,18,0,6,0,1,0.3877551020408163,0.87,0.12284001410603033,40,264,304,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,19,0,6,0,1,0.3877551020408163,0.87,0.0,34,212,246,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,20,0,6,0,2,0.3469387755102041,1.0,0.0,20,162,182,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,21,0,6,0,2,0.3469387755102041,1.0,0.0,34,175,209,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,22,0,6,0,2,0.36734693877551017,0.94,0.12284001410603033,23,137,160,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-08,4,1,12,23,0,6,0,2,0.3877551020408163,0.94,0.0,18,144,162,4,1,12,0,6,0,2,0.381667,0.91125,0.101379,1153,4429,5582,Berawan
2012-12-09,4,1,12,0,0,0,0,2,0.3877551020408163,0.87,0.15786998942047725,15,103,118,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,1,0,0,0,2,0.3877551020408163,0.87,0.12284001410603033,17,85,102,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,2,0,0,0,2,0.3877551020408163,0.87,0.12284001410603033,8,70,78,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,3,0,0,0,2,0.3877551020408163,0.87,0.12284001410603033,14,34,48,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,4,0,0,0,2,0.3877551020408163,0.94,0.12284001410603033,1,11,12,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,5,0,0,0,2,0.3877551020408163,0.87,0.12284001410603033,0,8,8,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,6,0,0,0,3,0.3877551020408163,0.94,0.12284001410603033,0,6,6,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,7,0,0,0,3,0.3877551020408163,0.87,0.2631950158692841,1,22,23,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,8,0,0,0,3,0.3877551020408163,0.87,0.19301751498765723,1,68,69,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,9,0,0,0,2,0.3877551020408163,0.87,0.298224991183731,9,94,103,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,10,0,0,0,2,0.3877551020408163,0.87,0.33337251675091106,39,180,219,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,11,0,0,0,2,0.3877551020408163,0.87,0.3508875044081345,40,210,250,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,12,0,0,0,2,0.3877551020408163,0.82,0.3508875044081345,60,255,315,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,13,0,0,0,2,0.36734693877551017,0.87,0.33337251675091106,65,220,285,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,14,0,0,0,2,0.36734693877551017,0.87,0.22804749030210417,42,190,232,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,15,0,0,0,3,0.3469387755102041,0.93,0.19301751498765723,25,200,225,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,16,0,0,0,3,0.3469387755102041,0.93,0.19301751498765723,33,220,253,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,17,0,0,0,3,0.3469387755102041,0.93,0.15786998942047725,20,209,229,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,18,0,0,0,3,0.3469387755102041,0.93,0.10532502644880687,17,181,198,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,19,0,0,0,3,0.36734693877551017,0.94,0.10532502644880687,12,110,122,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,20,0,0,0,3,0.3469387755102041,1.0,0.10532502644880687,6,102,108,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,21,0,0,0,2,0.3469387755102041,1.0,0.12284001410603033,10,86,96,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,22,0,0,0,3,0.3469387755102041,0.93,0.12284001410603033,3,75,78,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-09,4,1,12,23,0,0,0,3,0.3469387755102041,1.0,0.10532502644880687,3,48,51,4,1,12,0,0,0,2,0.384167,0.905417,0.157975,441,2787,3228,Berawan
2012-12-10,4,1,12,0,0,1,1,3,0.3469387755102041,1.0,0.10532502644880687,0,20,20,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,1,0,1,1,2,0.3469387755102041,1.0,0.0,0,4,4,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,2,0,1,1,2,0.36734693877551017,0.94,0.12284001410603033,2,3,5,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,3,0,1,1,2,0.36734693877551017,0.94,0.12284001410603033,0,4,4,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,4,0,1,1,2,0.36734693877551017,0.94,0.12284001410603033,3,9,12,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,5,0,1,1,2,0.36734693877551017,0.94,0.12284001410603033,0,27,27,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,6,0,1,1,2,0.36734693877551017,0.94,0.19301751498765723,2,121,123,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,7,0,1,1,2,0.36734693877551017,0.94,0.298224991183731,3,291,294,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,8,0,1,1,2,0.4081632653061224,1.0,0.298224991183731,9,575,584,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,9,0,1,1,2,0.4081632653061224,1.0,0.2631950158692841,11,273,284,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,10,0,1,1,2,0.42857142857142855,0.94,0.2631950158692841,12,121,133,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,11,0,1,1,3,0.4489795918367347,0.94,0.2631950158692841,8,126,134,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,12,0,1,1,3,0.42857142857142855,1.0,0.2631950158692841,23,150,173,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,13,0,1,1,3,0.42857142857142855,1.0,0.2631950158692841,30,190,220,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,14,0,1,1,2,0.4897959183673469,0.94,0.2631950158692841,31,179,210,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,15,0,1,1,2,0.4897959183673469,0.87,0.19301751498765723,29,207,236,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,16,0,1,1,2,0.4897959183673469,0.88,0.12284001410603033,37,308,345,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,17,0,1,1,2,0.4693877551020408,0.82,0.33337251675091106,38,578,616,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,18,0,1,1,2,0.4489795918367347,0.88,0.33337251675091106,20,544,564,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,19,0,1,1,1,0.5102040816326531,0.77,0.33337251675091106,18,409,427,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,20,0,1,1,1,0.4489795918367347,0.88,0.298224991183731,13,287,300,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,21,0,1,1,2,0.4489795918367347,0.94,0.22804749030210417,21,224,245,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,22,0,1,1,2,0.4897959183673469,0.82,0.2631950158692841,11,115,126,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-10,4,1,12,23,0,1,1,1,0.4489795918367347,0.88,0.298224991183731,8,76,84,4,1,12,0,1,1,2,0.435833,0.925,0.190308,329,4841,5170,Berawan
2012-12-11,4,1,12,0,0,2,1,3,0.4489795918367347,0.77,0.5439050193957917,2,29,31,4,1,12,0,2,1,2,0.353333,0.596667,0.296037,282,5219,5501,Berawan
2012-12-11,4,1,12,1,0,2,1,1,0.4081632653061224,0.71,0.5263900317385682,1,7,8,4,1,12,0,2,1,2,0.353333,0.596667,0.296037,282,5219,5501,Berawan
2012-12-11,4,1,12,2,0,2,1,2,0.3877551020408163,0.66,0.38603502997531447,0,1,1,4,1,12,0,2,1,2,0.353333,0.596667,0.296037,282,5219,5501,Berawan
2012-12-11,4,1,12,3,0,2,1,3,0.3469387755102041,0.76,0.33337251675091106,0,3,3,4,1,12,0,2,1,2,0.353333,0.596667,0.296037,282,5219,5501,Berawan
2012-12-11,4,1,12,4,0,2,1,2,0.326530612244898,0.76,0.33337251675091106,0,8,8,4,1,12,0,2,1,2,0.353333,0.596667,0.296037,282,5219,5501,Berawan
2012-12-11,4,1,12,5,0,2,1,3,0.326530612244898,0.71,0.38603502997531447,1,40,41,4,1,12,0,2,1,2,0.353333,0.596667,0.296037,282,5219,5501,Berawan
2012-12-11,4,1,12,6,0,2,1,2,0.326530612244898,0.71,0.3508875044081345,0,118,118,4,1,12,0,2,1,2,0.353333,0.596667,0.296037,282,5219,5501,Berawan
2012-12-11,4,1,12,7,0,2,1,1,0.326530612244898,0.66,0.49124250617138826,8,372,380,4,1,12,0,2,1,2,0.353333,0.596667,0.296037,282,5219,5501,Berawan
2012-12-11,4,1,12,8,0,2,1,2,0.326530612244898,0.61,0.3508875044081345,16,708,724,4,1,12,0,2,1,2,0.353333,0.596667,0.296037,282,5219,5501,Berawan
